,piece,|S|,repID,time
1635,26,345,6,9.408653259277344
1636,26,345,7,9.34651494026184
1637,26,345,8,9.119740962982178
1638,26,345,9,8.9963858127594
1639,26,345,10,9.311301946640015
1640,26,412,1,12.675233840942383
1641,26,412,2,12.612859010696411
1642,26,412,3,12.855149984359741
1643,26,412,4,12.470369100570679
1644,26,412,5,12.593329906463623
1645,26,412,6,12.601971864700317
1646,26,412,7,12.615681171417236
1647,26,412,8,12.773685932159424
1648,26,412,9,12.61965298652649
1649,26,412,10,12.707983016967773
1650,26,492,1,17.573946237564087
1651,26,492,2,17.4559588432312
1652,26,492,3,17.71541976928711
1653,26,492,4,17.750194787979126
1654,26,492,5,17.52807903289795
1655,26,492,6,17.64766216278076
1656,26,492,7,17.70978832244873
1657,26,492,8,17.7429838180542
1658,26,492,9,17.501399040222168
1659,26,492,10,17.540058851242065
1660,26,587,1,23.936220169067383
1661,26,587,2,24.37868309020996
1662,26,587,3,24.284383058547974
1663,26,587,4,24.577702283859253
1664,26,587,5,24.494362115859985
1665,26,587,6,24.404560089111328
1666,26,587,7,24.46356201171875
1667,26,587,8,24.356321096420288
1668,26,587,9,24.43230175971985
1669,26,587,10,24.542309045791626
1670,26,701,1,33.659632205963135
1671,26,701,2,33.81498074531555
1672,26,701,3,33.83307075500488
1673,26,701,4,33.897430181503296
1674,26,701,5,33.82266116142273
1675,26,701,6,34.26077890396118
1676,26,701,7,33.755362033843994
1677,26,701,8,33.97157311439514
1678,26,701,9,33.851430892944336
1679,26,701,10,34.167465925216675
1680,26,837,1,46.56335997581482
1681,26,837,2,46.181538105010986
1682,26,837,3,46.81825590133667
1683,26,837,4,46.52311182022095
1684,26,837,5,46.84255886077881
1685,26,837,6,46.766185998916626
1686,26,837,7,46.761154890060425
1687,26,837,8,46.354711055755615
1688,26,837,9,46.67162299156189
1689,26,837,10,46.633631229400635
1690,26,1000,1,65.77121210098267
1691,26,1000,2,65.14606809616089
1692,26,1000,3,64.92498397827148
1693,26,1000,4,64.99814987182617
1694,26,1000,5,65.2325451374054
1695,26,1000,6,65.09903907775879
1696,26,1000,7,65.02752208709717
1697,26,1000,8,65.2058801651001
1698,26,1000,9,65.1849479675293
1699,26,1000,10,65.18989396095276
1700,40,1,1,0.015208959579467773
1701,40,1,2,0.012928009033203125
1702,40,1,3,0.012475728988647461
1703,40,1,4,0.012215852737426758
1704,40,1,5,0.011620759963989258
1705,40,1,6,0.010648012161254883
1706,40,1,7,0.011117935180664062
1707,40,1,8,0.010692119598388672
1708,40,1,9,0.010596990585327148
1709,40,1,10,0.010513067245483398
1710,40,2,1,0.02421402931213379
1711,40,2,2,0.024875879287719727
1712,40,2,3,0.022779226303100586
1713,40,2,4,0.02939605712890625
1714,40,2,5,0.027761220932006836
1715,40,2,6,0.026104211807250977
1716,40,2,7,0.024363040924072266
1717,40,2,8,0.023170948028564453
1718,40,2,9,0.022719144821166992
1719,40,2,10,0.02245783805847168
1720,40,3,1,0.03770589828491211
1721,40,3,2,0.04354381561279297
1722,40,3,3,0.036344289779663086
1723,40,3,4,0.03539681434631348
1724,40,3,5,0.035299062728881836
1725,40,3,6,0.03533792495727539
1726,40,3,7,0.037055015563964844
1727,40,3,8,0.03615713119506836
1728,40,3,9,0.04194521903991699
1729,40,3,10,0.036895036697387695
1730,40,4,1,0.05072307586669922
1731,40,4,2,0.05240297317504883
1732,40,4,3,0.05457901954650879
1733,40,4,4,0.05440187454223633
1734,40,4,5,0.055831193923950195
1735,40,4,6,0.05486297607421875
1736,40,4,7,0.050041913986206055
1737,40,4,8,0.054380178451538086
1738,40,4,9,0.052111148834228516
1739,40,4,10,0.05221915245056152
1740,40,5,1,0.06634092330932617
1741,40,5,2,0.07519912719726562
1742,40,5,3,0.0687108039855957
1743,40,5,4,0.08032703399658203
1744,40,5,5,0.07152509689331055
1745,40,5,6,0.06911110877990723
1746,40,5,7,0.06773495674133301
1747,40,5,8,0.07465291023254395
1748,40,5,9,0.0690000057220459
1749,40,5,10,0.06392192840576172
1750,40,7,1,0.10075879096984863
1751,40,7,2,0.1024329662322998
1752,40,7,3,0.09570002555847168
1753,40,7,4,0.12293291091918945
1754,40,7,5,0.09976983070373535
1755,40,7,6,0.0997610092163086
1756,40,7,7,0.10518765449523926
1757,40,7,8,0.0987846851348877
1758,40,7,9,0.09507274627685547
1759,40,7,10,0.10799527168273926
1760,40,8,1,0.1456310749053955
1761,40,8,2,0.14972519874572754
1762,40,8,3,0.15344905853271484
1763,40,8,4,0.1476438045501709
1764,40,8,5,0.16243481636047363
1765,40,8,6,0.15769100189208984
1766,40,8,7,0.16321492195129395
1767,40,8,8,0.16221094131469727
1768,40,8,9,0.1499340534210205
1769,40,8,10,0.1492469310760498
1770,40,10,1,0.08028697967529297
1771,40,10,2,0.07710909843444824
1772,40,10,3,0.08326601982116699
1773,40,10,4,0.0768580436706543
1774,40,10,5,0.0792398452758789
1775,40,10,6,0.0808861255645752
1776,40,10,7,0.07751798629760742
1777,40,10,8,0.07874298095703125
1778,40,10,9,0.08710217475891113
1779,40,10,10,0.09903216361999512
1780,40,11,1,0.0807180404663086
1781,40,11,2,0.08730912208557129
1782,40,11,3,0.08443808555603027
1783,40,11,4,0.08587336540222168
1784,40,11,5,0.09174823760986328
1785,40,11,6,0.08355021476745605
1786,40,11,7,0.08321523666381836
1787,40,11,8,0.08811593055725098
1788,40,11,9,0.08154177665710449
1789,40,11,10,0.08457303047180176
1790,40,14,1,0.11478900909423828
1791,40,14,2,0.10913896560668945
1792,40,14,3,0.10378813743591309
1793,40,14,4,0.11753606796264648
1794,40,14,5,0.11255383491516113
1795,40,14,6,0.11305999755859375
1796,40,14,7,0.1144709587097168
1797,40,14,8,0.11046719551086426
1798,40,14,9,0.11818909645080566
1799,40,14,10,0.1101078987121582
1800,40,17,1,0.14075589179992676
1801,40,17,2,0.12858295440673828
1802,40,17,3,0.13549017906188965
1803,40,17,4,0.13263297080993652
1804,40,17,5,0.13285470008850098
1805,40,17,6,0.13036489486694336
1806,40,17,7,0.1377849578857422
1807,40,17,8,0.12900209426879883
1808,40,17,9,0.1317911148071289
1809,40,17,10,0.1307229995727539
1810,40,20,1,0.16294598579406738
1811,40,20,2,0.15529990196228027
1812,40,20,3,0.16315698623657227
1813,40,20,4,0.16322588920593262
1814,40,20,5,0.1600499153137207
1815,40,20,6,0.1572709083557129
1816,40,20,7,0.16065478324890137
1817,40,20,8,0.16450715065002441
1818,40,20,9,0.1624138355255127
1819,40,20,10,0.15546703338623047
1820,40,24,1,0.20999431610107422
1821,40,24,2,0.20214080810546875
1822,40,24,3,0.396373987197876
1823,40,24,4,0.19491791725158691
1824,40,24,5,0.2003321647644043
1825,40,24,6,0.19500494003295898
1826,40,24,7,0.20064377784729004
1827,40,24,8,0.19287490844726562
1828,40,24,9,0.2116868495941162
1829,40,24,10,0.20060420036315918
1830,40,28,1,0.24689698219299316
1831,40,28,2,0.23629021644592285
1832,40,28,3,0.2476201057434082
1833,40,28,4,0.25016283988952637
1834,40,28,5,0.2447197437286377
1835,40,28,6,0.264448881149292
1836,40,28,7,0.24245905876159668
1837,40,28,8,0.249100923538208
1838,40,28,9,0.25013089179992676
1839,40,28,10,0.24884915351867676
1840,40,34,1,0.5300900936126709
1841,40,34,2,0.3033027648925781
1842,40,34,3,0.30421996116638184
1843,40,34,4,0.3064999580383301
1844,40,34,5,0.3006572723388672
1845,40,34,6,0.3076300621032715
1846,40,34,7,0.30250120162963867
1847,40,34,8,0.3025228977203369
1848,40,34,9,0.3064560890197754
1849,40,34,10,0.30138301849365234
1850,40,41,1,0.38562917709350586
1851,40,41,2,0.37004899978637695
1852,40,41,3,0.37535810470581055
1853,40,41,4,0.6018989086151123
1854,40,41,5,0.37819600105285645
1855,40,41,6,0.39254093170166016
1856,40,41,7,0.37983107566833496
1857,40,41,8,0.36757898330688477
1858,40,41,9,0.385653018951416
1859,40,41,10,0.38785815238952637
1860,40,49,1,0.49718403816223145
1861,40,49,2,0.4970262050628662
1862,40,49,3,0.7237670421600342
1863,40,49,4,0.5133557319641113
1864,40,49,5,0.5445377826690674
1865,40,49,6,0.5112512111663818
1866,40,49,7,0.5039868354797363
1867,40,49,8,0.4974501132965088
1868,40,49,9,0.5011591911315918
1869,40,49,10,0.5193610191345215
1870,40,58,1,0.6143763065338135
1871,40,58,2,0.6275899410247803
1872,40,58,3,0.6260359287261963
1873,40,58,4,0.5965049266815186
1874,40,58,5,0.6018178462982178
1875,40,58,6,0.6153609752655029
1876,40,58,7,0.6276679039001465
1877,40,58,8,0.5893678665161133
1878,40,58,9,0.8117561340332031
1879,40,58,10,0.6125986576080322
1880,40,70,1,0.7799580097198486
1881,40,70,2,0.7498188018798828
1882,40,70,3,0.7673959732055664
1883,40,70,4,0.7594056129455566
1884,40,70,5,0.9887847900390625
1885,40,70,6,0.7690548896789551
1886,40,70,7,0.7553098201751709
1887,40,70,8,0.7591700553894043
1888,40,70,9,0.7520391941070557
1889,40,70,10,0.7816879749298096
1890,40,83,1,1.1316039562225342
1891,40,83,2,0.9525079727172852
1892,40,83,3,0.9510488510131836
1893,40,83,4,0.9673898220062256
1894,40,83,5,0.9910821914672852
1895,40,83,6,1.1200649738311768
1896,40,83,7,0.9515030384063721
1897,40,83,8,0.934149980545044
1898,40,83,9,0.9313070774078369
1899,40,83,10,0.9400520324707031
1900,40,100,1,1.3984832763671875
1901,40,100,2,1.2101929187774658
1902,40,100,3,1.2083041667938232
1903,40,100,4,1.2204277515411377
1904,40,100,5,1.4077789783477783
1905,40,100,6,1.2395288944244385
1906,40,100,7,1.2184529304504395
1907,40,100,8,1.2457301616668701
1908,40,100,9,1.456705093383789
1909,40,100,10,1.2073900699615479
1910,40,119,1,1.5983061790466309
1911,40,119,2,1.7853271961212158
1912,40,119,3,1.5869777202606201
1913,40,119,4,1.5893218517303467
1914,40,119,5,1.5780370235443115
1915,40,119,6,1.779491901397705
1916,40,119,7,1.5489439964294434
1917,40,119,8,1.5390188694000244
1918,40,119,9,1.7867913246154785
1919,40,119,10,1.5607638359069824
1920,40,142,1,2.0076992511749268
1921,40,142,2,2.109360933303833
1922,40,142,3,2.2596261501312256
1923,40,142,4,2.0072710514068604
1924,40,142,5,2.201033115386963
1925,40,142,6,2.033924102783203
1926,40,142,7,1.9915039539337158
1927,40,142,8,2.2618160247802734
1928,40,142,9,1.9773221015930176
1929,40,142,10,2.0021519660949707
1930,40,170,1,2.932689905166626
1931,40,170,2,2.7423107624053955
1932,40,170,3,2.627289056777954
1933,40,170,4,2.899522066116333
1934,40,170,5,2.703619956970215
1935,40,170,6,2.8949930667877197
1936,40,170,7,2.627873659133911
1937,40,170,8,2.7060811519622803
1938,40,170,9,2.7395498752593994
1939,40,170,10,2.7517311573028564
1940,40,203,1,3.814535140991211
1941,40,203,2,3.591372013092041
1942,40,203,3,3.7525551319122314
1943,40,203,4,3.533128023147583
1944,40,203,5,3.7978549003601074
1945,40,203,6,3.5209450721740723
1946,40,203,7,3.84745192527771
1947,40,203,8,3.5835719108581543
1948,40,203,9,3.66837477684021
1949,40,203,10,3.841538906097412
1950,40,242,1,5.0414698123931885
1951,40,242,2,4.935903787612915
1952,40,242,3,4.997315883636475
1953,40,242,4,4.760699272155762
1954,40,242,5,4.970958709716797
1955,40,242,6,4.823819160461426
1956,40,242,7,5.079900026321411
1957,40,242,8,4.930182933807373
1958,40,242,9,4.756706953048706
1959,40,242,10,5.127077102661133
1960,40,289,1,6.508917808532715
1961,40,289,2,6.6686389446258545
1962,40,289,3,6.784460783004761
1963,40,289,4,6.506227970123291
1964,40,289,5,6.806087017059326
1965,40,289,6,6.942909002304077
1966,40,289,7,6.551046848297119
1967,40,289,8,6.802433013916016
1968,40,289,9,6.682594060897827
1969,40,289,10,6.459198951721191
1970,40,345,1,9.23370623588562
1971,40,345,2,9.159749269485474
1972,40,345,3,9.439298868179321
1973,40,345,4,9.054122924804688
1974,40,345,5,9.32905101776123
1975,40,345,6,9.154561042785645
1976,40,345,7,9.365251064300537
1977,40,345,8,9.268641710281372
1978,40,345,9,8.997331857681274
1979,40,345,10,9.192925930023193
1980,40,412,1,12.611922979354858
1981,40,412,2,12.370859861373901
1982,40,412,3,12.61459469795227
1983,40,412,4,12.44301986694336
1984,40,412,5,12.58306097984314
1985,40,412,6,12.615527153015137
1986,40,412,7,12.562556982040405
1987,40,412,8,12.61263108253479
1988,40,412,9,12.752948999404907
1989,40,412,10,12.60775089263916
1990,40,492,1,17.55170488357544
1991,40,492,2,17.396469116210938
1992,40,492,3,17.819586992263794
1993,40,492,4,17.583670139312744
1994,40,492,5,17.603060007095337
1995,40,492,6,17.578081130981445
1996,40,492,7,17.59558606147766
1997,40,492,8,17.708911180496216
1998,40,492,9,17.597751140594482
1999,40,492,10,17.61818814277649
2000,40,587,1,24.15160822868347
2001,40,587,2,24.247787952423096
2002,40,587,3,24.29342794418335
2003,40,587,4,24.40569305419922
2004,40,587,5,24.135910272598267
2005,40,587,6,24.17036509513855
2006,40,587,7,24.300381898880005
2007,40,587,8,24.624269723892212
2008,40,587,9,24.29637098312378
2009,40,587,10,24.300673961639404
2010,40,701,1,34.16875910758972
2011,40,701,2,33.798462867736816
2012,40,701,3,33.98237895965576
2013,40,701,4,33.78927993774414
2014,40,701,5,33.895270109176636
2015,40,701,6,34.049829959869385
2016,40,701,7,33.812443017959595
2017,40,701,8,34.38171911239624
2018,40,701,9,34.247467041015625
2019,40,701,10,33.7896089553833
2020,40,837,1,46.387099742889404
2021,40,837,2,46.72345209121704
2022,40,837,3,46.57422399520874
2023,40,837,4,46.66735100746155
2024,40,837,5,46.49670195579529
2025,40,837,6,46.28600597381592
2026,40,837,7,46.89571666717529
2027,40,837,8,46.53146505355835
2028,40,837,9,46.283442974090576
2029,40,837,10,46.68427228927612
2030,40,1000,1,65.70404005050659
2031,40,1000,2,65.25618934631348
2032,40,1000,3,64.89047718048096
2033,40,1000,4,64.85571193695068
2034,40,1000,5,65.14397811889648
2035,40,1000,6,64.90887117385864
2036,40,1000,7,65.19323706626892
2037,40,1000,8,65.12486386299133
2038,40,1000,9,65.03871893882751
2039,40,1000,10,65.07372188568115
2040,136,1,1,0.014592170715332031
2041,136,1,2,0.012756109237670898
2042,136,1,3,0.013056039810180664
2043,136,1,4,0.012255191802978516
2044,136,1,5,0.01149892807006836
2045,136,1,6,0.011077165603637695
2046,136,1,7,0.012042045593261719
2047,136,1,8,0.01100611686706543
2048,136,1,9,0.010704994201660156
2049,136,1,10,0.010663270950317383
2050,136,2,1,0.02437281608581543
2051,136,2,2,0.022848129272460938
2052,136,2,3,0.024811983108520508
2053,136,2,4,0.023797988891601562
2054,136,2,5,0.02540111541748047
2055,136,2,6,0.023464202880859375
2056,136,2,7,0.023991107940673828
2057,136,2,8,0.024605989456176758
2058,136,2,9,0.02274298667907715
2059,136,2,10,0.02230668067932129
2060,136,3,1,0.03994321823120117
2061,136,3,2,0.03704214096069336
2062,136,3,3,0.041110992431640625
2063,136,3,4,0.03625011444091797
2064,136,3,5,0.03663277626037598
2065,136,3,6,0.03784584999084473
2066,136,3,7,0.03649282455444336
2067,136,3,8,0.03992891311645508
2068,136,3,9,0.0395200252532959
2069,136,3,10,0.03524899482727051
2070,136,4,1,0.05208015441894531
2071,136,4,2,0.055767059326171875
2072,136,4,3,0.060472965240478516
2073,136,4,4,0.051666975021362305
2074,136,4,5,0.05253195762634277
2075,136,4,6,0.05807161331176758
2076,136,4,7,0.05181002616882324
2077,136,4,8,0.05577397346496582
2078,136,4,9,0.053636789321899414
2079,136,4,10,0.05033588409423828
2080,136,5,1,0.06727409362792969
2081,136,5,2,0.0713348388671875
2082,136,5,3,0.07269406318664551
2083,136,5,4,0.0678253173828125
2084,136,5,5,0.08189272880554199
2085,136,5,6,0.06777787208557129
2086,136,5,7,0.06777405738830566
2087,136,5,8,0.0810248851776123
2088,136,5,9,0.07291579246520996
2089,136,5,10,0.07164597511291504
2090,136,7,1,0.10596799850463867
2091,136,7,2,0.09804892539978027
2092,136,7,3,0.09996533393859863
2093,136,7,4,0.09739422798156738
2094,136,7,5,0.09580779075622559
2095,136,7,6,0.10963010787963867
2096,136,7,7,0.09699201583862305
2097,136,7,8,0.09680414199829102
2098,136,7,9,0.10495376586914062
2099,136,7,10,0.09837889671325684
2100,136,8,1,0.1622469425201416
2101,136,8,2,0.1477980613708496
2102,136,8,3,0.15122604370117188
2103,136,8,4,0.16233086585998535
2104,136,8,5,0.14589810371398926
2105,136,8,6,0.16126084327697754
2106,136,8,7,0.14758014678955078
2107,136,8,8,0.15016818046569824
2108,136,8,9,0.1588151454925537
2109,136,8,10,0.3708631992340088
2110,136,10,1,0.0809640884399414
2111,136,10,2,0.07902002334594727
2112,136,10,3,0.08446431159973145
2113,136,10,4,0.08095192909240723
2114,136,10,5,0.07905888557434082
2115,136,10,6,0.08590102195739746
2116,136,10,7,0.07781195640563965
2117,136,10,8,0.0794210433959961
2118,136,10,9,0.08247804641723633
2119,136,10,10,0.07607388496398926
2120,136,11,1,0.0852808952331543
2121,136,11,2,0.09035420417785645
2122,136,11,3,0.08586597442626953
2123,136,11,4,0.0827188491821289
2124,136,11,5,0.0911872386932373
2125,136,11,6,0.08410501480102539
2126,136,11,7,0.08603787422180176
2127,136,11,8,0.09271883964538574
2128,136,11,9,0.08606076240539551
2129,136,11,10,0.08458495140075684
2130,136,14,1,0.11552691459655762
2131,136,14,2,0.10832428932189941
2132,136,14,3,0.10922884941101074
2133,136,14,4,0.10902595520019531
2134,136,14,5,0.10568499565124512
2135,136,14,6,0.11188912391662598
2136,136,14,7,0.11115598678588867
2137,136,14,8,0.10917901992797852
2138,136,14,9,0.10719704627990723
2139,136,14,10,0.11384892463684082
2140,136,17,1,0.13875603675842285
2141,136,17,2,0.13453102111816406
2142,136,17,3,0.13390684127807617
2143,136,17,4,0.13586807250976562
2144,136,17,5,0.13777518272399902
2145,136,17,6,0.12676572799682617
2146,136,17,7,0.1365809440612793
2147,136,17,8,0.1292738914489746
2148,136,17,9,0.13538265228271484
2149,136,17,10,0.12861204147338867
2150,136,20,1,0.160660982131958
2151,136,20,2,0.15849900245666504
2152,136,20,3,0.16335725784301758
2153,136,20,4,0.1554570198059082
2154,136,20,5,0.16260099411010742
2155,136,20,6,0.16136384010314941
2156,136,20,7,0.16234111785888672
2157,136,20,8,0.14925193786621094
2158,136,20,9,0.15698790550231934
2159,136,20,10,0.15572905540466309
2160,136,24,1,0.20919084548950195
2161,136,24,2,0.19743895530700684
2162,136,24,3,0.4222071170806885
2163,136,24,4,0.19215106964111328
2164,136,24,5,0.20693206787109375
2165,136,24,6,0.19239211082458496
2166,136,24,7,0.2084810733795166
2167,136,24,8,0.19702696800231934
2168,136,24,9,0.20429491996765137
2169,136,24,10,0.1981041431427002
2170,136,28,1,0.24381613731384277
2171,136,28,2,0.25008416175842285
2172,136,28,3,0.24396109580993652
2173,136,28,4,0.25099921226501465
2174,136,28,5,0.25943708419799805
2175,136,28,6,0.249114990234375
2176,136,28,7,0.25429201126098633
2177,136,28,8,0.2427680492401123
2178,136,28,9,0.2453622817993164
2179,136,28,10,0.24571490287780762
2180,136,34,1,0.5263292789459229
2181,136,34,2,0.310122013092041
2182,136,34,3,0.30468297004699707
2183,136,34,4,0.29518604278564453
2184,136,34,5,0.30391383171081543
2185,136,34,6,0.3006768226623535
2186,136,34,7,0.3021249771118164
2187,136,34,8,0.30251574516296387
2188,136,34,9,0.34011292457580566
2189,136,34,10,0.305966854095459
2190,136,41,1,0.37490081787109375
2191,136,41,2,0.37619972229003906
2192,136,41,3,0.3788270950317383
2193,136,41,4,0.37787771224975586
2194,136,41,5,0.3842642307281494
2195,136,41,6,0.37502384185791016
2196,136,41,7,0.38320183753967285
2197,136,41,8,0.3850739002227783
2198,136,41,9,0.3683149814605713
2199,136,41,10,0.37315917015075684
2200,136,49,1,0.5314910411834717
2201,136,49,2,0.5153951644897461
2202,136,49,3,0.4916348457336426
2203,136,49,4,0.74192214012146
2204,136,49,5,0.48987317085266113
2205,136,49,6,0.5181388854980469
2206,136,49,7,0.48560285568237305
2207,136,49,8,0.5048878192901611
2208,136,49,9,0.521230936050415
2209,136,49,10,0.5043230056762695
2210,136,58,1,0.6082398891448975
2211,136,58,2,0.8568129539489746
2212,136,58,3,0.62546706199646
2213,136,58,4,0.61480712890625
2214,136,58,5,0.5969460010528564
2215,136,58,6,0.6153991222381592
2216,136,58,7,0.6171000003814697
2217,136,58,8,0.6197752952575684
2218,136,58,9,0.8493940830230713
2219,136,58,10,0.5999071598052979
2220,136,70,1,0.7801120281219482
2221,136,70,2,0.7565910816192627
2222,136,70,3,0.782041072845459
2223,136,70,4,0.746445894241333
2224,136,70,5,0.7607319355010986
2225,136,70,6,0.9676640033721924
2226,136,70,7,0.7813379764556885
2227,136,70,8,0.7674970626831055
2228,136,70,9,0.7690958976745605
2229,136,70,10,0.7356572151184082
2230,136,83,1,1.1617248058319092
2231,136,83,2,0.9062540531158447
2232,136,83,3,0.9521739482879639
2233,136,83,4,0.9570248126983643
2234,136,83,5,0.9680929183959961
2235,136,83,6,1.1719551086425781
2236,136,83,7,0.9524469375610352
2237,136,83,8,0.9369461536407471
2238,136,83,9,0.964123010635376
2239,136,83,10,0.9501359462738037
2240,136,100,1,1.4167921543121338
2241,136,100,2,1.156364917755127
2242,136,100,3,1.2059640884399414
2243,136,100,4,1.2044901847839355
2244,136,100,5,1.2423288822174072
2245,136,100,6,1.4024569988250732
2246,136,100,7,1.2311418056488037
2247,136,100,8,1.1878299713134766
2248,136,100,9,1.2001140117645264
2249,136,100,10,1.4072649478912354
2250,136,119,1,1.5319087505340576
2251,136,119,2,1.623629093170166
2252,136,119,3,1.7768609523773193
2253,136,119,4,1.5745210647583008
2254,136,119,5,1.5704498291015625
2255,136,119,6,1.591426134109497
2256,136,119,7,1.7614340782165527
2257,136,119,8,1.5606689453125
2258,136,119,9,1.5725979804992676
2259,136,119,10,1.548671007156372
2260,136,142,1,2.017928123474121
2261,136,142,2,2.0533432960510254
2262,136,142,3,2.207054853439331
2263,136,142,4,2.048068046569824
2264,136,142,5,2.0247559547424316
2265,136,142,6,2.2532358169555664
2266,136,142,7,2.0144927501678467
2267,136,142,8,2.0600152015686035
2268,136,142,9,2.233754873275757
2269,136,142,10,2.0205981731414795
2270,136,170,1,2.671673059463501
2271,136,170,2,2.8888161182403564
2272,136,170,3,2.6863300800323486
2273,136,170,4,2.955925941467285
2274,136,170,5,2.745366096496582
2275,136,170,6,2.720174789428711
2276,136,170,7,2.879678249359131
2277,136,170,8,2.740204095840454
2278,136,170,9,2.9207050800323486
2279,136,170,10,2.6396117210388184
2280,136,203,1,3.567600727081299
2281,136,203,2,3.805718183517456
2282,136,203,3,3.5698139667510986
2283,136,203,4,3.8249120712280273
2284,136,203,5,3.712394952774048
2285,136,203,6,3.677602767944336
2286,136,203,7,3.570176601409912
2287,136,203,8,3.8284249305725098
2288,136,203,9,3.585038900375366
2289,136,203,10,3.780675172805786
2290,136,242,1,4.790386199951172
2291,136,242,2,4.760784864425659
2292,136,242,3,4.799736022949219
2293,136,242,4,4.760329008102417
2294,136,242,5,5.1253581047058105
2295,136,242,6,4.771643877029419
2296,136,242,7,5.0624918937683105
2297,136,242,8,4.846806764602661
2298,136,242,9,5.182585000991821
2299,136,242,10,4.844056844711304
2300,136,289,1,6.950289011001587
2301,136,289,2,6.7994019985198975
2302,136,289,3,6.566731214523315
2303,136,289,4,6.507421016693115
2304,136,289,5,6.72703218460083
2305,136,289,6,6.612406969070435
2306,136,289,7,6.744248151779175
2307,136,289,8,6.83929705619812
2308,136,289,9,6.560222864151001
2309,136,289,10,6.619875907897949
2310,136,345,1,9.22137975692749
2311,136,345,2,9.388782024383545
2312,136,345,3,8.962469816207886
2313,136,345,4,9.03036618232727
2314,136,345,5,9.395487785339355
2315,136,345,6,9.286086320877075
2316,136,345,7,9.31580400466919
2317,136,345,8,9.110186100006104
2318,136,345,9,9.056464195251465
2319,136,345,10,9.33878207206726
2320,136,412,1,12.585326910018921
2321,136,412,2,12.552103757858276
2322,136,412,3,12.422847986221313
2323,136,412,4,12.542045831680298
2324,136,412,5,12.656100749969482
2325,136,412,6,12.687248229980469
2326,136,412,7,12.620398044586182
2327,136,412,8,12.42075490951538
2328,136,412,9,12.663846254348755
2329,136,412,10,12.580722093582153
2330,136,492,1,17.46024203300476
2331,136,492,2,17.394307136535645
2332,136,492,3,17.548513889312744
2333,136,492,4,17.654736042022705
2334,136,492,5,17.384681940078735
2335,136,492,6,17.5897798538208
2336,136,492,7,17.617643117904663
2337,136,492,8,17.630599975585938
2338,136,492,9,17.585386037826538
2339,136,492,10,17.621697187423706
2340,136,587,1,24.376752138137817
2341,136,587,2,24.306543827056885
2342,136,587,3,24.25961422920227
2343,136,587,4,24.606388330459595
2344,136,587,5,24.318519115447998
2345,136,587,6,24.158730030059814
2346,136,587,7,24.372436046600342
2347,136,587,8,24.31276798248291
2348,136,587,9,24.284065008163452
2349,136,587,10,24.524099826812744
2350,136,701,1,33.778730392456055
2351,136,701,2,33.578518867492676
2352,136,701,3,33.857537031173706
2353,136,701,4,33.813803911209106
2354,136,701,5,33.66225004196167
2355,136,701,6,33.934802770614624
2356,136,701,7,33.91979217529297
2357,136,701,8,34.09604597091675
2358,136,701,9,33.90072011947632
2359,136,701,10,34.18599009513855
2360,136,837,1,46.7196729183197
2361,136,837,2,46.4697847366333
2362,136,837,3,46.83334517478943
2363,136,837,4,46.66609573364258
2364,136,837,5,46.9959397315979
2365,136,837,6,46.90460419654846
2366,136,837,7,46.73061919212341
2367,136,837,8,46.705477714538574
2368,136,837,9,46.39368295669556
2369,136,837,10,46.92691707611084
2370,136,1000,1,65.27383303642273
2371,136,1000,2,65.4415819644928
2372,136,1000,3,65.11865901947021
2373,136,1000,4,65.2013909816742
2374,136,1000,5,65.43659114837646
2375,136,1000,6,65.46090793609619
2376,136,1000,7,65.13353824615479
2377,136,1000,8,65.3605477809906
2378,136,1000,9,65.74869394302368
2379,136,1000,10,65.91550803184509
2380,39,1,1,0.015362977981567383
2381,39,1,2,0.013873100280761719
2382,39,1,3,0.012768030166625977
2383,39,1,4,0.012243032455444336
2384,39,1,5,0.011834859848022461
2385,39,1,6,0.010925769805908203
2386,39,1,7,0.010741949081420898
2387,39,1,8,0.010639190673828125
2388,39,1,9,0.010429859161376953
2389,39,1,10,0.010360002517700195
2390,39,2,1,0.024071931838989258
2391,39,2,2,0.023375272750854492
2392,39,2,3,0.02263617515563965
2393,39,2,4,0.023966073989868164
2394,39,2,5,0.02769613265991211
2395,39,2,6,0.02397012710571289
2396,39,2,7,0.02236485481262207
2397,39,2,8,0.02257680892944336
2398,39,2,9,0.02236008644104004
2399,39,2,10,0.02289891242980957
2400,39,3,1,0.036679983139038086
2401,39,3,2,0.035738229751586914
2402,39,3,3,0.03956890106201172
2403,39,3,4,0.03540611267089844
2404,39,3,5,0.037473201751708984
2405,39,3,6,0.03907489776611328
2406,39,3,7,0.03796887397766113
2407,39,3,8,0.03632402420043945
2408,39,3,9,0.04362225532531738
2409,39,3,10,0.03897714614868164
2410,39,4,1,0.05857992172241211
2411,39,4,2,0.056902170181274414
2412,39,4,3,0.05705404281616211
2413,39,4,4,0.051219940185546875
2414,39,4,5,0.052842140197753906
2415,39,4,6,0.049604177474975586
2416,39,4,7,0.05152320861816406
2417,39,4,8,0.056771039962768555
2418,39,4,9,0.05186629295349121
2419,39,4,10,0.05435633659362793
2420,39,5,1,0.07689380645751953
2421,39,5,2,0.06913614273071289
2422,39,5,3,0.06961512565612793
2423,39,5,4,0.06708073616027832
2424,39,5,5,0.0721888542175293
2425,39,5,6,0.06951284408569336
